id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1017833815329431782,Pet-Friendly Apartment off Broadway w/ Parking,433559154,Hunter,,Baker,39.72167936115335,-104.98878261828278,Entire home/apt,131,1,50,2024-12-26,3.66,2,361,45,2023-BFN-0037770
1018353590028732073,Large & Sunny place in Cap Hill,14988834,Sulyn,,Capitol Hill,39.738156073189394,-104.9820078364774,Entire home/apt,120,29,0,,,1,179,0,
1018842536469266352,Entire Standalone Carriage House Near City Park,148099403,Amy,,City Park West,39.7422963,-104.9675056,Entire home/apt,,29,8,2024-08-15,0.64,1,0,6,2023-BFN-0030965
1018916776821742083,Monthly rental with private HOT TUB,22245173,Crystal,,Athmar Park,39.698522835814295,-105.01656831614716,Entire home/apt,75,30,1,2024-04-05,0.11,1,50,1,
1018969590160845559,Berkeley Beauty with  hot tub + 2 king beds,23470426,Karlye,,Berkeley,39.77972199636371,-105.0259374422503,Entire home/apt,165,2,42,2024-11-11,3.10,1,169,37,2023-BFN-0039333
1019007031377900761,Mile-High Modern Retreat: Your Denver Getaway,352237282,Warren,,Five Points,39.770296078121596,-104.9780012288427,Entire home/apt,345,2,20,2024-10-25,1.46,1,352,16,2023-BFN-0036365
1019176151711730653,HOT TUB PETS 420 friendly outdoors - Speer,9691307,Gretchen,,Speer,39.72708981964066,-104.9790807822188,Entire home/apt,99,1,40,2024-12-23,2.99,11,74,37,2023-BFN-0017659
1019495302127118737,2880(U503): Bold & Elevated at Espadin,142202943,JZ Vacation Rentals,,Highland,39.75778,-105.01648,Entire home/apt,210,1,41,2024-12-03,3.15,25,332,37,2021-BFN-0001467
1019500593582820461,Oneida Oasis - Newly Renovated Contemporary Home,3641451,Kay Neuhausel,,Hampden,39.65882866325541,-104.90758990188574,Entire home/apt,300,2,0,,,1,74,0,2024-BFN-0010808
1019576087539797151,"Private Studio in Central Denver - W/D, workspace",11127066,Matt,,Sunnyside,39.769666623211464,-105.01445520000001,Entire home/apt,117,2,14,2024-09-30,1.24,1,89,14,2023-BFN-0052020
1019579867581241366,Cozy 2BR 1BA Home in downtown Denver,204529736,Elizabeth,,Lincoln Park,39.73344,-105.0022,Entire home/apt,188,3,11,2024-11-29,1.88,1,89,11,2024-BFN-0015559
1020252354716327780,"*NEW* Modern Home, Rooftop, best walkable location",36999179,Andrea,,West Highland,39.76471231093153,-105.04327667072863,Entire home/apt,,3,5,2024-09-16,0.77,2,0,5,2022-BFN-0001120
1020294221138217176,2570's Newport,18266033,Theresa,,North Park Hill,39.754521896475,-104.90920291534424,Entire home/apt,100,30,1,2024-06-02,0.14,1,269,1,
1020308647172680547,Sunny Wash Park Bungalow,164491571,Sydney,,Washington Park,39.71021232848213,-104.96672833333588,Entire home/apt,84,30,0,,,1,363,0,
1020445226957869653,City Park Historic Gem,65029,Jennie,,City Park,39.75026630034325,-104.9407762525353,Entire home/apt,404,2,17,2024-12-26,1.27,2,265,16,2023-BFN-0001187
1020455164319328855,Cottage w/ Train to Winter Park (Pet-Friendly!),11665987,Ashton,,Villa Park,39.7337758,-105.0360447,Entire home/apt,178,2,17,2024-12-16,1.76,1,172,17,2023-BFN-0062910
1021015204262329769,Carriage House @ Castle Marne,48077776,Nate,,City Park West,39.74211801591702,-104.9624769884503,Entire home/apt,182,1,126,2024-12-20,9.59,7,161,123,2023-BFN-0040834
1021026703021614856,Lincoln Street Oasis,172167803,Rachel,,Rosedale,39.6681119727161,-104.9855813667876,Private room,85,29,0,,,1,116,0,
1021198139183125013,Fully-Loaded Modern Townhome,31306292,Daniel,,Sunnyside,39.77258,-105.0092,Entire home/apt,175,2,11,2024-12-22,1.94,1,117,11,2024-BFN-0029630
1021323462132831246,New! Historic Whittier Neighborhood - Near Park,34955862,Scott,,Whittier,39.752538,-104.9631665,Entire home/apt,100,1,18,2024-11-17,1.48,40,331,18,2022-BFN-0022056
1021678570840003274,"Pet-Friendly Denver Retreat w/ Patio, Grill & Yard",121718072,Evolve,,Gateway - Green Valley Ranch,39.77735,-104.73963,Entire home/apt,137,2,2,2024-04-20,0.16,85,344,1,2023-BFN-0031912
1021737083261251950,~Stay LoDo DEN~ (Jan. Discounts!) Easy Mtn Drive,245992380,Michael,,Five Points,39.7532866,-104.9901367,Entire home/apt,258,1,67,2024-12-29,4.98,1,151,63,2023-BFN-0035960
1022591634907012530,The Lincoln Loft,22376458,Elizabeth,,Washington Park West,39.70449471836386,-104.98691176835601,Entire home/apt,166,2,0,,,1,75,0,2024-BFN-0043536
1022887869121438268,Modern apartment next to park - no checkout rules!,23132961,Alex,,Jefferson Park,39.751315676864735,-105.02464137804515,Entire home/apt,129,1,26,2024-12-27,2.09,1,346,25,2023-BFN-0032785
1023368243555378252,Spacious & Walkable Denver Pad,1264521,Marjorie,,Overland,39.67711748737256,-104.9893971674907,Entire home/apt,88,29,0,,,1,268,0,
1024022718612796010,Luxury Cherry Creek 4700ft² Home,67514634,Jordan,,Cherry Creek,39.7254743363901,-104.94604139025995,Entire home/apt,700,29,0,,,11,125,0,
1024605520017117233,The Quitman Bungalow,57337174,Lc,,Sloan Lake,39.75199,-105.03938,Entire home/apt,95,29,3,2024-10-31,0.29,1,222,3,
1024785832227171406,Art Studios 1004 In-Unit Washer/Dryer!,460083844,Susan,,Capitol Hill,39.734577575479165,-104.98536081686902,Entire home/apt,90,30,1,2024-07-31,0.20,28,365,1,
1024805708920418157,Art Studios Rose 215 - Downtown,460083844,Susan,,Capitol Hill,39.73486,-104.98635,Entire home/apt,78,30,1,2024-05-06,0.13,28,152,1,
1025425046589437228,Designer's Lake Lounge,546665491,Sarah,,West Colfax,39.74222654280548,-105.05059373676676,Entire home/apt,166,1,36,2024-12-28,4.24,1,86,36,2023-BFN-0055375
1025523016143644574,Art Studio 217 Incredible Community and Location!,460083844,Susan,,Capitol Hill,39.73524819346827,-104.98671185103818,Entire home/apt,65,30,4,2024-11-26,0.30,28,190,3,
1025575977251233330,Modern 2 BDR Home near Pearl Street Shops,3023868,Ross,,Platt Park,39.678664413773795,-104.98077589925127,Entire home/apt,239,30,3,2024-11-01,0.30,10,257,3,
1025724987422101570,Pet Friendly Newton Apartment,3792426,Jacquelyn,,West Colfax,39.73822072425223,-105.03758767810311,Entire home/apt,110,1,10,2024-10-23,0.99,1,90,10,2024-BFN-0002647
1026040519259458558,Modern Central Park Cottage Near UCHealth,957304,Sel And Kel,,Stapleton,39.75332,-104.8902669,Entire home/apt,,30,1,2024-07-01,0.16,1,0,1,
1026143400046215676,"Serenity at Sloan's, 1-BR with a Modern Twist",546821660,Julie,,West Colfax,39.7374453,-105.0518917,Entire home/apt,64,1,16,2024-12-16,1.39,1,222,16,2023-BFN-0047513
1026194611990492153,Charming Denver Vacation Rental: 2 Mi to Downtown!,121718072,Evolve,,Highland,39.75819,-105.0143,Entire home/apt,113,31,0,,,85,163,0,2023-BFN-0038621
1026226585719083540,"Private Guest suite, Easy access to the Airport.",546841530,Akash,,Gateway - Green Valley Ranch,39.7940283,-104.7704852,Private room,150,1,1,2024-01-16,0.09,3,364,1,2023-BFN-0059237
1026745717475397531,Cozy & Pet-Friendly Home - 3 Mi to Downtown Denver,121718072,Evolve,,Cole,39.76965,-104.96908,Entire home/apt,,30,1,2024-01-26,0.09,85,0,1,
1026759153307503058,Park Hill: Kim & Sandy,83700541,Kimberley Ann,,South Park Hill,39.7425710975385,-104.93096741716829,Private room,30,29,7,2024-12-18,0.65,2,0,7,
1027451116969436615,Private Room shared bath by DTC,34404280,Vikas,,Goldsmith,39.67353632795922,-104.9117295620726,Private room,32,29,1,2024-08-16,0.22,3,188,1,
1027460321611540044,27 Guests / Hot Tub/ Pickleball Court/Free Parking,530373654,6691 W Yale,,University Hills,39.67344,-104.92982,Entire home/apt,1214,29,13,2024-12-27,2.03,5,325,13,2023-BFN-0029763
1027608844758503912,Modern 1B/1B Coach House! Great Location! Hot Tub!,2817126,Matt,,Sloan Lake,39.75251,-105.02725,Entire home/apt,109,3,54,2024-12-16,4.51,1,148,54,2023-BFN-0026977
1027643784296459411,"NEW Urban Retreat! King Ensuite, Office, Priv Pkg",287238024,Ben And Neneh,,West Colfax,39.7350641,-105.0402395,Entire home/apt,65,29,6,2024-12-14,0.59,1,104,6,
1027785187651391000,On The Fly Inn Denver,188792670,James,,Northeast Park Hill,39.765656668076936,-104.90810818542131,Entire home/apt,100,30,0,,,1,263,0,
1028548038487688781,Garden Level Apartment in Historic City Park,692622,Nancy,,City Park,39.74038600476017,-104.94859758837708,Entire home/apt,90,1,34,2024-11-18,3.85,1,247,34,2023-BFN-0031466
1028990769541263580,Modern apartment in the heart of Denver,263753719,Todd,,Speer,39.7227,-104.97794,Entire home/apt,120,2,35,2024-12-16,2.79,1,158,34,2023-BFN-0051955
1029820108881198185,Denver Studio < 1 Mi to Rocky Mountain Lake Park,121718072,Evolve,,Regis,39.78474890053925,-105.03088804972181,Entire home/apt,51,29,0,,,85,334,0,
1029857475869762327,2 BD in Historic Cheesman/Capitol Hill,11606115,Allison,,Cheesman Park,39.73001989999999,-104.9727238,Entire home/apt,128,4,35,2024-11-29,2.83,1,312,34,2023-BFN-0032503
1030493902764720353,The Coloradan 1401: 2 Workstations & Dining Room!,460083844,Susan,,Union Station,39.75528266276484,-105.00013640738287,Entire home/apt,301,30,0,,,28,303,0,
1031376828951482295,Amazing Apt by Bronco's Stadium,56434393,Tyler,,West Colfax,39.74319,-105.02538,Private room,212,31,1,2024-02-18,0.09,1,237,1,
1031795601547174736,Lohi Buddha House,112678111,Craig,,Highland,39.762291,-105.00868,Entire home/apt,199,29,0,,,1,209,0,
1031861364508509684,Queen bed w/ shared bath by DTC,34404280,Vikas,,Goldsmith,39.67567,-104.91115,Private room,27,29,0,,,3,148,0,
1031901768134703906,Private master bed+bath near DTC,34404280,Vikas,,Goldsmith,39.67526,-104.91145,Private room,39,29,0,,,3,209,0,
1032976160833577541,DU Free parking private minimalist room,530373654,6691 W Yale,,University Hills,39.67372,-104.93264,Private room,40,29,7,2024-07-25,0.81,5,193,7,
1033530489497725337,‘Home @ Sunnyside’ (30-day minimum stay),361245,John,,Sunnyside,39.77979,-105.01779,Entire home/apt,83,29,1,2024-07-31,0.20,1,212,1,
1033577287361885957,Modern Studio by Empower Field,117275343,Aria,,West Colfax,39.7423584,-105.0263875,Entire home/apt,82,29,0,,,1,269,0,
1034844662799991905,Charming Studio Escape - RiNo,479520142,StayRN,,Five Points,39.77177,-104.97612,Entire home/apt,50,30,1,2024-05-31,0.14,96,333,1,
1035488177156385383,1 Bedroom 1 Bath Condo on 33rd Floor at Spire,445697747,Tim,,CBD,39.745176128987325,-104.99450377473016,Entire home/apt,200,30,1,2024-09-01,0.25,22,347,1,
1035561710858888677,Elegant En Suite Studio,491300945,Aurora,,Union Station,39.75027774924249,-104.99879534077728,Private room,,1,9,2024-11-27,0.69,5,356,7,2018-BFN-0002789
1035754843730535737,Awesome Remodeled House,56065445,Joe,,Five Points,39.75944559166244,-104.97476756243519,Entire home/apt,147,2,52,2024-12-29,4.11,1,0,50,2023-BFN-0034757
1035901150207644045,Walk to Starbucks/Dining; King Beds! PetsOK (Dec-3,14126753,Kim And Ben Homes With Hospitality,,Athmar Park,39.7105,-105.02213,Entire home/apt,103,29,2,2024-08-02,0.22,30,333,2,
1036230547158057278,Charming Newly Remodled Condo,548844731,Carrie,,Hale,39.733069,-104.9376533,Entire home/apt,75,30,3,2024-11-04,0.42,1,174,3,
1036367578774477668,Panoramic Lake & Mountain Views | Hot Tub + Sauna,115356933,Sarah,,Berkeley,39.78132313187294,-105.02619006813514,Entire home/apt,315,3,45,2024-12-22,4.07,3,237,45,2023-BFN-0049595
1037071641033581528,Modern RiNo 1BR Retreat,479520142,StayRN,,Five Points,39.77191986121219,-104.97557837031123,Entire home/apt,62,30,2,2024-09-24,0.45,96,316,2,
1037118586260504606,Modern 2B2B (15mins from DIA&DT),549029414,Austin,,Stapleton,39.78389,-104.88523,Entire home/apt,109,2,7,2024-12-27,0.56,1,75,6,2023-BFN-0040656
1037335278988187588,Landing | Spectacular Studio in Cherry Creek,263502162,Landing,,Cherry Creek,39.71888014386335,-104.94773966575727,Entire home/apt,81,30,0,,,14,312,0,
1037335356664743321,Landing | Stylish Studio in Cherry Creek,263502162,Landing,,Cherry Creek,39.71793358929953,-104.949681315989,Entire home/apt,81,30,1,2024-04-26,0.12,14,304,1,
1037335427483346822,Landing | Stunning Studio in Cherry Creek,263502162,Landing,,Cherry Creek,39.71915666451478,-104.9499907025233,Entire home/apt,62,30,0,,,14,361,0,
1037335496726454280,Landing | Stylish Studio in Cherry Creek,263502162,Landing,,Cherry Creek,39.71937,-104.9498,Entire home/apt,62,30,0,,,14,364,0,
1037335564855863916,Landing | Stylish Studio in Cherry Creek,263502162,Landing,,Cherry Creek,39.71905,-104.95007,Entire home/apt,62,30,0,,,14,363,0,
1037838542600636425,Shared Bedroom Near Five Points (Bed 2),510950571,Esrevinu,,Whittier,39.757567425402485,-104.97272069803638,Shared room,59,1,8,2024-08-17,0.61,2,365,6,2023-BFN-0026497
1037847986046453818,One bedroom in a townhome near Anschutz Hospital,375401585,David,,Stapleton,39.75979134284878,-104.86961410128256,Private room,75,45,0,,,1,365,0,
1037850300498470649,Private Room Near Five Points,510950571,Esrevinu,,Whittier,39.75769,-104.972,Private room,94,1,10,2024-09-19,0.77,2,365,9,2023-BFN-0026497
1037869900980676006,Historic Urban Townhouse w/ Yard + Garage,11013162,Megan,,City Park West,39.7461061,-104.963783,Entire home/apt,125,30,0,,,1,178,0,
1038415975685622256,Unique Victorian Mansion near Downtown sleeps 12,102132807,Antoine,,City Park West,39.75023185739981,-104.97183278760139,Entire home/apt,285,2,8,2024-11-23,0.66,3,126,8,2023-BFN-0010312
1039141758462182924,Alpine-meets-city pine & leather furnishings,541113582,Limelight Hotel Denver,,Union Station,39.7525805,-105.002362,Private room,195,1,1,2024-02-05,0.09,3,111,1,2016-BFN-0008693
1039220187676943815,Cozy private home getaway,16402431,Joshua,,Sunnyside,39.77886859215747,-105.02121477976227,Entire home/apt,64,1,59,2024-12-07,4.72,1,162,57,2023-BFN-0048138
1039253707135662453,Midcentury Charm: Modern Comfort,74122350,Elizabeth,,Virginia Village,39.69008,-104.93423,Entire home/apt,193,2,8,2024-10-23,0.65,1,66,7,2023-BFN-0050873
1039420714743487863,Condo next to 16th mall,241960390,Idang,,CBD,39.74556907041484,-104.98876590988526,Entire home/apt,,29,0,,,1,269,0,
1039431414525373673,2Bd Apt/Privt Entry/Central Park/5 min to Anschutz,15444471,Benjamin,,Stapleton,39.7555,-104.86015,Entire home/apt,110,1,7,2024-12-27,0.55,1,61,5,2023-BFN-0050332
1039931265611430471,The Denver Basement Bungalow,186262708,Heidi,,Wellshire,39.66386016175259,-104.94310666976752,Private room,54,31,4,2024-10-04,0.37,1,97,4,
1040163995473757033,Comfortable 2Bd/2Ba Denver Home,30294760,Katelyn,,Barnum,39.7113,-105.03539,Entire home/apt,175,29,3,2024-11-02,0.65,1,270,3,
1040175022144110209,Cozy Central Unit in beautiful Denver,74761838,Brendan,,Speer,39.71582,-104.98046,Entire home/apt,88,2,44,2024-12-21,3.66,1,90,44,2023-BFN-0051336
1040241027214053146,"Luxe linens, marble bathrooms and mountain views",545434563,"Hotel Clio, A Luxury Collectio",,Cherry Creek,39.71889,-104.95559,Private room,237,1,0,,,1,112,0,2006-BFN-1023246
1040551003686262758,Creative cocktails and modern digs,544408575,MOXY By Marriott Denver Cherry,,Cherry Creek,39.72028,-104.95793,Private room,134,1,40,2024-11-30,3.20,1,113,38,2017-BFN-0004207
1040710328509618171,"Apartment+garage+private entry, long-term discount",410316993,Taylor,,Hampden,39.661023347324225,-104.88752976828737,Entire home/apt,64,29,26,2024-11-27,2.02,1,179,24,2023-BFN-0045510
1040909496916567603,2 bd in the heart of Denver!,105981434,Francisco,,Highland,39.7593322,-105.013417,Entire home/apt,,30,1,2024-06-30,0.16,1,0,1,
1041384524356291937,Denver Pool & Play Stay,97415594,Cassie,,Windsor,39.70093,-104.87352,Entire home/apt,311,2,5,2024-07-05,0.72,2,148,5,2022-BFN-0005130
1041401649525745975,Southeast Denver Private Suite,71027982,Tim,,University Hills,39.6762188,-104.934984,Private room,74,1,60,2024-12-22,7.83,1,141,60,2024-BFN-0018836
1041444014826148245,Sunny West Wash Park Studio,16155910,Brooke,,Speer,39.71382,-104.98291,Entire home/apt,86,30,0,,,1,356,0,
1042065726895812152,TreeHaus - Denver Colorado,15284884,Domi,,West Colfax,39.74453,-105.03246,Entire home/apt,148,30,2,2024-10-15,0.40,1,49,2,
1042115848535996338,Private 2Bed Near RINO/Downtown Denver w backyard,349779982,Sydney,,Elyria Swansea,39.77739,-104.94958,Entire home/apt,180,1,14,2024-05-13,1.15,1,178,14,2023-BFN-0025408
1042315043270521596,"Denver Getaway Gem - Fireplace, Grill, Yard",145337349,Mariajose,,Chaffee Park,39.79073,-105.01025,Entire home/apt,144,2,38,2024-12-22,3.00,1,148,36,
1042333087831232479,Luxury Victorian Home in Downtown Denver,550126220,Jesus,,Five Points,39.75375134768012,-104.97526124557747,Entire home/apt,529,3,32,2024-12-16,3.10,1,328,32,2023-BFN-0014487
1042774476485978367,Brand new MIL 1-bed apt: so fresh and so clean!,110738105,Caitlin,,Cole,39.765108436349244,-104.96139417538618,Entire home/apt,,2,49,2024-12-26,3.99,1,0,48,2023-BFN-0031808
1043048091505876392,2bd 2ba Highlands Bungalow I Fire pit I Backyard,72164908,Atomic,,West Highland,39.76721089999999,-105.0265881,Entire home/apt,,30,33,2024-12-16,3.32,42,151,33,2023-BFN-0019960
1043748192717062783,1892 gem with atrium and stained glass skylight,549009997,The Brown Palace Hotel And Spa,,CBD,39.74387,-104.98805,Private room,,1,62,2024-10-26,5.38,1,100,62,2014-BFN-1071665
1043796909719198528,Historic 3bd/2ba Downtown/RINO gem,85726747,Adriana,,Five Points,39.75981,-104.97516,Entire home/apt,250,30,6,2024-12-26,1.38,1,117,6,2024-BFN-0034713
1043813893952441454,Cozy home w/ large fenced yard and two car garage,25507857,Shawn,,University,39.667962769525346,-104.96385332196951,Entire home/apt,,29,4,2024-12-21,0.49,1,202,4,
1044195575095260737,Whimsical Berkeley Bungalow,28251273,Julie,,Berkeley,39.77462669294299,-105.05101394305002,Entire home/apt,144,2,32,2024-11-17,3.20,2,202,32,2023-BFN-0071890
1044339171515584521,Modern Apt Close to Downtown Den,374919418,Rest Easy,,Valverde,39.71292669090231,-105.01948440760128,Entire home/apt,130,29,1,2024-05-12,0.13,2,212,1,
1044352736229758580,Prime Sunnyside Studio in new townhome | Walkable,18228291,Carrie,,Sunnyside,39.77071096608332,-104.99992435955032,Entire home/apt,74,2,32,2024-11-15,2.57,8,176,31,2020-BFN-0000873
1044921481127446827,Golfside Home in City Park,550674903,Jose,,Skyland,39.7546,-104.944,Entire home/apt,316,3,47,2024-12-27,3.78,1,322,45,2023-BFN-0046009
1045014824289280061,"Perfect Basement Retreat: Hot Tub, Fire Pit, Games",475255803,Laurel,,Barnum,39.71520675241498,-105.03005262582805,Entire home/apt,78,3,28,2024-12-23,2.28,1,286,27,2023-BFN-0038153
1045038657724347090,Central Denver Condo,19645168,Brandon,,Cheesman Park,39.73888,-104.96428,Entire home/apt,77,30,2,2024-08-02,0.21,3,271,2,
1045093426298246437,Desirable Sloans Lake Area,98028872,Sandy,,Sloan Lake,39.75065,-105.03012,Entire home/apt,90,90,0,,,1,263,0,
1045288088562648513,Impressive art collection and rooftop pool deck,543600981,"Halcyon, A Hotel In Cherry Creek",,Cherry Creek,39.720378,-104.9573377,Private room,,1,4,2024-10-12,0.35,1,110,4,2016-BFN-0000929
1045873326497874721,Cozy Carriage House in the City,341008511,Tracy,,Sunnyside,39.78124,-105.01248,Entire home/apt,110,1,73,2024-12-03,6.00,1,341,73,2023-BFN-0006846
1045969847295869724,Casa Mimo,431749518,Josi,,Athmar Park,39.70272976654019,-105.01460807913392,Entire home/apt,183,2,33,2024-11-30,2.89,1,244,33,2023-BFN-0061707
1046101652393085841,NEW! A curated mini-suite at the lake | The Cocoon,31474410,Jessica,,Sloan Lake,39.755268853960295,-105.05308769760066,Entire home/apt,63,1,67,2024-12-28,5.42,1,65,65,004194
1046268709384058752,Vintage Denver Bungalow Located in Baker,101722965,Colton,,Baker,39.71362045354666,-104.99112026708147,Entire home/apt,156,2,93,2024-12-26,10.61,1,70,93,2023-BFN-0047797
1046711135132603288,Modern Charm & Outdoor Bliss in Washington Park,81760029,Ali,,Washington Park,39.7059418,-104.962683,Entire home/apt,230,2,49,2024-12-23,3.91,1,122,48,2023-BFN-0030171
