ID,Neighborhood,Latitude,Longitude,Listing Type,Price,Available Days per Year,Host Listings Count
-2147483648,Cherry Creek,39.71898,-104.94219,Entire home/apt,204.0,337,1
-2147483648,CBD,39.7441668445861,-104.99675388800416,Entire home/apt,123.0,333,28
-2147483648,Stapleton,39.810701,-104.8761934,Private room,50.0,54,6
-2147483648,Chaffee Park,39.79335,-105.02368,Entire home/apt,232.0,287,8
-2147483648,University,39.6828439,-104.96555,Entire home/apt,350.0,348,1
-2147483648,Highland,39.762229,-105.0149835,Entire home/apt,383.0,175,1
-2147483648,Capitol Hill,39.73729,-104.98151,Entire home/apt,167.0,293,1
-2147483648,Gateway - Green Valley Ranch,39.78681,-104.80162,Entire home/apt,106.0,337,1
-2147483648,Sloan Lake,39.75157,-105.03621,Entire home/apt,129.0,65,1
-2147483648,Baker,39.71696372640064,-104.9936962322743,Entire home/apt,259.0,303,1
-2147483648,Highland,39.75949019999999,-105.0133004,Entire home/apt,59.0,207,2
-2147483648,Windsor,39.70422,-104.87119,Entire home/apt,68.0,365,1
-2147483648,Congress Park,39.72852,-104.94416,Entire home/apt,145.0,175,1
-2147483648,Overland,39.68217,-104.98867,Entire home/apt,124.0,328,2
-2147483648,West Colfax,39.73867842085238,-105.03486697414222,Entire home/apt,51.0,13,3
-2147483648,Sunnyside,39.773034,-105.0054313,Entire home/apt,101.0,161,1
-2147483648,Hale,39.73815,-104.93406,Entire home/apt,201.0,153,3
-2147483648,Northeast Park Hill,39.7658792380786,-104.932374232491,Entire home/apt,56.0,305,85
-2147483648,Hampden,39.65803803517457,-104.90361042968182,Entire home/apt,106.0,364,1
-2147483648,Montbello,39.7802288,-104.8289425,Private room,65.0,90,2
-2147483648,Villa Park,39.7342576,-105.0318857,Entire home/apt,65.0,266,1
-2147483648,Sloan Lake,39.7549,-105.0503,Entire home/apt,93.0,269,2
-2147483648,Cole,39.769028,-104.9674853,Entire home/apt,130.0,152,1
-2147483648,Stapleton,39.80999,-104.87096,Private room,49.0,267,2
-2147483648,West Highland,39.7659436,-105.046067,Entire home/apt,100.0,174,1
-2147483648,West Colfax,39.74218,-105.02575,Entire home/apt,189.0,177,1
-2147483648,Five Points,39.7501123,-104.9778108,Entire home/apt,227.0,322,40
-2147483648,Regis,39.78496793819096,-105.03444817230086,Entire home/apt,175.0,31,1
-2147483648,Stapleton,39.80932,-104.87138,Private room,51.0,267,2
-2147483648,Five Points,39.7539218,-104.9857545,Entire home/apt,319.0,334,3
-2147483648,Five Points,39.7539218,-104.9857545,Entire home/apt,706.0,104,3
-2147483648,North Capitol Hill,39.7408533,-104.9753392,Entire home/apt,90.0,343,40
-2147483648,West Highland,39.76486,-105.02601,Entire home/apt,130.0,240,1
-2147483648,Stapleton,39.8107619,-104.876101,Private room,48.0,82,6
-2147483648,DIA,39.84741688360052,-104.67381700873376,Private room,48.0,365,1
-2147483648,Whittier,39.75763021527443,-104.96974988836058,Entire home/apt,441.0,269,1
-2147483648,Sloan Lake,39.7528779,-105.0366469,Entire home/apt,85.0,333,2
-2147483648,Chaffee Park,39.78664417189621,-105.02272709546963,Private room,54.0,33,1
-2147483648,Capitol Hill,39.73449,-104.97774,Entire home/apt,57.0,89,6
-2147483648,West Colfax,39.73704909948821,-105.035372405229,Entire home/apt,95.0,152,1
-2147483648,CBD,39.74396848231937,-104.99618437820476,Entire home/apt,108.0,364,28
-2147483648,Hale,39.73055021346696,-104.93907003008007,Entire home/apt,134.0,11,1
-2147483648,Fort Logan,39.6371045,-105.0427279,Entire home/apt,85.0,363,9
-2147483648,Montclair,39.73258700693221,-104.90553712698365,Entire home/apt,135.0,160,1
-2147483648,West Colfax,39.73801982452196,-105.05112911141956,Entire home/apt,88.0,345,1
-2147483648,Washington Park,39.7102618,-104.9677948,Entire home/apt,405.0,1,40
-2147483648,University Park,39.67652813990961,-104.9463214614574,Entire home/apt,399.0,321,1
-2147483648,CBD,39.7420795040056,-104.99287029964532,Private room,125.0,343,2
-2147483648,West Colfax,39.74346592907367,-105.0273479823494,Entire home/apt,86.0,61,96
-2147483648,West Colfax,39.74119536141085,-105.02646633106755,Entire home/apt,93.0,31,96
-2147483648,Berkeley,39.7780879,-105.0500565,Entire home/apt,210.0,177,1
-2147483648,Sloan Lake,39.75226,-105.03355,Entire home/apt,85.0,266,2
-2147483648,West Highland,39.76667,-105.04492,Entire home/apt,45.0,57,1
-2147483648,West Colfax,39.74095,-105.0304,Entire home/apt,150.0,9,1
-2147483648,Sunnyside,39.78204989558797,-105.01285252513124,Entire home/apt,84.0,156,1
-2147483648,City Park West,39.7489643,-104.9731574,Entire home/apt,121.0,63,1
-2147483648,Five Points,39.76016,-104.97477,Entire home/apt,240.0,341,1
-2147483648,Montclair,39.73994,-104.92136,Entire home/apt,65.0,270,4
-2147483648,Congress Park,39.7375105,-104.9514527,Entire home/apt,311.0,86,2
-2147483648,Cole,39.77039,-104.97143,Private room,91.0,304,31
-2147483648,Villa Park,39.73365,-105.0336,Entire home/apt,172.0,172,1
-2147483648,Union Station,39.75611418087348,-105.00029856125956,Entire home/apt,86.0,89,1
-2147483648,Northeast Park Hill,39.7621917,-104.921979,Entire home/apt,95.0,178,7
-2147483648,Cheesman Park,39.73269,-104.97162,Entire home/apt,461.0,286,3
-2147483648,Villa Park,39.73517717026701,-105.02613354474306,Entire home/apt,267.0,10,1
-2147483648,Northeast Park Hill,39.763475,-104.928948,Entire home/apt,67.0,150,2
-2147483648,Cole,39.76881,-104.97135,Private room,139.0,358,31
-2147483648,Five Points,39.770593455215824,-104.97295817940643,Private room,85.0,350,31
-2147483648,Cole,39.76841964762557,-104.9731088889564,Private room,158.0,353,31
-2147483648,Cole,39.76992,-104.97141,Private room,158.0,352,31
-2147483648,Cole,39.77022386175228,-104.9716593098105,Private room,96.0,353,31
-2147483648,Cole,39.76863639874898,-104.97154424288772,Private room,122.0,352,31
-2147483648,Five Points,39.77058615642544,-104.9733204685112,Private room,120.0,355,31
-2147483648,Cole,39.76975795324704,-104.9714124771472,Private room,126.0,351,31
-2147483648,Five Points,39.77057230004658,-104.97256647287855,Private room,122.0,348,31
-2147483648,Clayton,39.7621309,-104.9546058,Entire home/apt,95.0,180,7
-2147483648,Clayton,39.7621309,-104.9546058,Entire home/apt,75.0,145,7
-2147483648,Five Points,39.75702594163232,-104.981400261306,Entire home/apt,114.0,250,1
-2147483648,Berkeley,39.77240185351531,-105.03325553027923,Entire home/apt,109.0,223,1
-2147483648,Cole,39.769634841084304,-104.9650972711012,Entire home/apt,345.0,268,1
-2147483648,Montclair,39.74011570044209,-104.90583959481754,Entire home/apt,187.0,343,1
-2147483648,Regis,39.79051794743312,-105.04026084994396,Entire home/apt,208.0,319,12
-2147483648,College View - South Platte,39.66075,-105.01711,Entire home/apt,383.0,119,2
-2147483648,Speer,39.72549998493116,-104.97801056750671,Entire home/apt,69.0,151,1
-2147483648,DIA,39.80787903929221,-104.76767668111668,Entire home/apt,64.0,304,96
-2147483648,DIA,39.80803654175482,-104.76843517152967,Entire home/apt,81.0,304,96
-2147483648,DIA,39.80580275019699,-104.76930701382956,Entire home/apt,57.0,251,96
-2147483648,DIA,39.80628,-104.76638,Entire home/apt,55.0,270,96
-2147483648,DIA,39.80578433999564,-104.76802360640848,Entire home/apt,53.0,314,96
-2147483648,Congress Park,39.72676204635525,-104.95680257138072,Private room,71.0,173,1
-2147483648,University Park,39.6833254,-104.9467796,Entire home/apt,182.0,25,42
-2147483648,Capitol Hill,39.7341601,-104.9851155,Entire home/apt,136.0,162,1
-2147483648,Hale,39.72940437372506,-104.9329392134958,Entire home/apt,55.0,210,18
-2147483648,Hale,39.73116443118351,-104.9314025372415,Entire home/apt,55.0,71,18
-2147483648,West Colfax,39.7446359,-105.035438,Entire home/apt,295.0,361,1
-2147483648,Gateway - Green Valley Ranch,39.7931364,-104.7448703,Private room,70.0,362,1
-2147483648,Virginia Village,39.68280427941285,-104.92114028568416,Entire home/apt,91.0,257,1
-2147483648,Villa Park,39.7344531,-105.0330948,Entire home/apt,264.0,347,2
-2147483648,Mar Lee,39.68758030032005,-105.04433722182226,Private room,42.0,365,30
-2147483648,Athmar Park,39.69761,-105.02171,Private room,42.0,365,30
-2147483648,Westwood,39.70581790733032,-105.04109242263986,Private room,34.0,212,2
-2147483648,West Colfax,39.74601,-105.02654,Entire home/apt,267.0,346,85
-2147483648,Athmar Park,39.69684,-105.02189,Private room,42.0,365,30
-2147483648,Civic Center,39.733380544641285,-104.98793640513782,Entire home/apt,203.0,340,28
-2147483648,Civic Center,39.73306,-104.98963,Entire home/apt,116.0,301,28
-2147483648,College View - South Platte,39.661364089355054,-105.01632944314969,Entire home/apt,252.0,179,2
-2147483648,West Colfax,39.7391,-105.04092,Private room,50.0,358,1
-2147483648,Barnum West,39.725380112116056,-105.04878824958352,Entire home/apt,140.0,128,2
-2147483648,Civic Center,39.7339505144656,-104.9896044019106,Entire home/apt,189.0,323,28
-2147483648,Civic Center,39.73363,-104.98769,Entire home/apt,189.0,337,28
-2147483648,Virginia Village,39.68315,-104.92664,Entire home/apt,104.0,346,3
-2147483648,West Highland,39.76289,-105.03539,Entire home/apt,116.0,363,1
-2147483648,Berkeley,39.77816425091077,-105.03126172233569,Entire home/apt,88.0,364,1
-2147483648,Highland,39.7675637,-105.0141246,Entire home/apt,144.0,355,1
-2147483648,North Park Hill,39.75417140057549,-104.91441835265204,Entire home/apt,411.0,49,1
-2147483648,Washington Virginia Vale,39.7046976,-104.9243071,Entire home/apt,215.0,149,9
-2147483648,Civic Center,39.73523,-104.98877,Entire home/apt,129.0,314,28
-2147483648,Five Points,39.75852551758157,-104.99843942647853,Entire home/apt,144.0,260,1
-2147483648,Sunnyside,39.7825326,-105.0248638,Entire home/apt,197.0,160,1
-2147483648,Clayton,39.77084654004636,-104.94238640391843,Entire home/apt,210.0,356,4
-2147483648,North Park Hill,39.76153,-104.92253,Entire home/apt,150.0,119,1
-2147483648,Congress Park,39.73261,-104.94199,Entire home/apt,315.0,335,1
-2147483648,Five Points,39.75044,-104.97555,Entire home/apt,105.0,357,1
-2147483648,Civic Center,39.73452,-104.98963,Entire home/apt,167.0,347,28
-2147483648,East Colfax,39.74472,-104.89436,Entire home/apt,162.0,334,1
-2147483648,Berkeley,39.76986,-105.04424,Entire home/apt,639.0,149,2
-2147483648,Chaffee Park,39.79102,-105.00868,Entire home/apt,208.0,330,1
-2147483648,Sunnyside,39.772015681671256,-105.00675088468302,Entire home/apt,100.0,345,3
-2147483648,Civic Center,39.73505,-104.98802,Entire home/apt,189.0,310,28
-2147483648,Baker,39.72442620565616,-104.99340740753156,Entire home/apt,136.0,177,2
-2147483648,Speer,39.71365,-104.98237,Entire home/apt,72.0,109,1
-2147483648,Five Points,39.7583928,-104.9772345,Entire home/apt,329.0,18,1
-2147483648,Cory - Merrill,39.68694465085394,-104.94484234331364,Entire home/apt,525.0,180,1
-2147483648,West Colfax,39.7395119,-105.0517292,Entire home/apt,54.0,268,6
-2147483648,Montbello,39.7802288,-104.8289425,Private room,60.0,364,2
-2147483648,Skyland,39.75592,-104.955215,Entire home/apt,125.0,334,40
-2147483648,City Park,39.74206190859912,-104.9430588854682,Entire home/apt,110.0,169,1
-2147483648,Berkeley,39.77739,-105.03573,Entire home/apt,104.0,241,1
-2147483648,Speer,39.71237,-104.98132,Entire home/apt,87.0,177,2
-2147483648,Speer,39.7112768,-104.9820145,Entire home/apt,84.0,163,2
-2147483648,Five Points,39.75539,-104.97475,Private room,143.0,335,4
-2147483648,Congress Park,39.73588,-104.95101,Entire home/apt,109.0,179,1
-2147483648,Civic Center,39.73326,-104.98752,Entire home/apt,146.0,326,28
-2147483648,Hilltop,39.716773131755446,-104.940534285665,Entire home/apt,400.0,354,1
-2147483648,DIA,39.808106155065445,-104.76807716542778,Entire home/apt,57.0,332,96
-2147483648,Jefferson Park,39.7564970904116,-105.02058544211964,Entire home/apt,59.0,250,2
-2147483648,Barnum West,39.71433918705899,-105.04321522419896,Entire home/apt,130.0,324,1
-2147483648,Washington Park West,39.70096538265519,-104.9750498834794,Entire home/apt,127.0,160,2
-2147483648,City Park,39.7433,-104.95441,Entire home/apt,97.0,333,48
-2147483648,CBD,39.74707855265419,-104.99803724712828,Entire home/apt,72.0,269,1
-2147483648,Villa Park,39.72885980380916,-105.03820449113846,Entire home/apt,250.0,357,1
-2147483648,Baker,39.71838943081124,-104.9969673116394,Entire home/apt,114.0,339,1
-2147483648,Five Points,39.76330919999999,-104.977774,Entire home/apt,157.0,88,3
-2147483648,Northeast Park Hill,39.7632011982488,-104.92555632509053,Entire home/apt,130.0,16,3
-2147483648,West Colfax,39.73606,-105.03845,Entire home/apt,286.0,350,1
-2147483648,Northeast Park Hill,39.76542729886844,-104.93877259158054,Entire home/apt,150.0,81,1
-2147483648,City Park West,39.74257860000001,-104.9691639,Entire home/apt,103.0,362,1
-2147483648,Washington Virginia Vale,39.6933537,-104.9126104,Entire home/apt,100.0,360,1
-2147483648,Five Points,39.75047,-104.97501,Entire home/apt,304.0,361,1
-2147483648,Villa Park,39.72969623248783,-105.04698077141876,Entire home/apt,170.0,364,1
-2147483648,West Highland,39.75992,-105.03982,Entire home/apt,350.0,364,1
-2147483648,West Highland,39.7668098,-105.0478656,Private room,60.0,332,1
-2147483648,West Colfax,39.73822,-105.05183,Entire home/apt,221.0,252,1
-2147483648,Ruby Hill,39.69082867196282,-105.02371367988124,Entire home/apt,63.0,213,30
-2147483648,Ruby Hill,39.69312,-105.02153,Entire home/apt,83.0,365,30
-2147483648,Civic Center,39.73326,-104.9887,Entire home/apt,167.0,322,28
-2147483648,Highland,39.7610198246357,-105.01350431090508,Entire home/apt,299.0,333,1
-2147483648,Civic Center,39.73515,-104.98887,Entire home/apt,146.0,312,28
-2147483648,Mar Lee,39.68973,-105.04844,Entire home/apt,147.0,329,1
-2147483648,Cole,39.76424,-104.96207,Entire home/apt,400.0,364,1
-2147483648,Civic Center,39.73504271514432,-104.98786435820224,Entire home/apt,116.0,287,28
-2147483648,Civic Center,39.73404,-104.9896,Entire home/apt,116.0,319,28
-2147483648,Washington Virginia Vale,39.70543,-104.92178,Entire home/apt,97.0,328,6
-2147483648,Cheesman Park,39.73217,-104.97137,Entire home/apt,110.0,362,1
-2147483648,Sunnyside,39.77228850400665,-105.00445551831272,Entire home/apt,159.0,180,1
-2147483648,Congress Park,39.7385056,-104.9522537,Entire home/apt,183.0,70,1
-2147483648,Westwood,39.70013,-105.04012,Entire home/apt,195.0,269,1
-2147483648,Rosedale,39.6782321,-104.9766455,Entire home/apt,120.0,154,1
-2147483648,Congress Park,39.73545776809311,-104.95785879265046,Entire home/apt,86.0,183,3
-2147483648,Congress Park,39.73257,-104.94612,Entire home/apt,67.0,89,1
-2147483648,Stapleton,39.76564,-104.89346,Entire home/apt,250.0,88,1
-2147483648,West Highland,39.76656,-105.03944,Entire home/apt,161.0,175,1
-2147483648,West Highland,39.75870889999999,-105.0373296,Entire home/apt,83.0,263,1
-2147483648,Berkeley,39.7765,-105.04792,Entire home/apt,102.0,173,1
-2147483648,Stapleton,39.76234,-104.87287,Entire home/apt,223.0,103,2
-2147483648,Chaffee Park,39.78747,-105.02421,Entire home/apt,62.0,32,1
-2147483648,Athmar Park,39.70442014930117,-105.01774864400991,Entire home/apt,399.0,359,3
-2147483648,Villa Park,39.73344,-105.033,Entire home/apt,121.0,244,85
-2147483648,West Colfax,39.735070907305214,-105.03678992171572,Entire home/apt,96.0,322,1
-2147483648,Capitol Hill,39.73594,-104.98289,Entire home/apt,75.0,363,2
-2147483648,Capitol Hill,39.7330925758265,-104.97408517425178,Entire home/apt,100.0,128,1
-2147483648,Lincoln Park,39.73774670562997,-105.00218065929184,Entire home/apt,479.0,173,1
-2147483648,Cole,39.76489743249751,-104.96313398836,Entire home/apt,150.0,358,1
-2147483648,Stapleton,39.7871833,-104.8835682,Entire home/apt,149.0,256,1
-2147483648,Civic Center,39.73479767035168,-104.98950276853226,Entire home/apt,167.0,355,28
-2147483648,Hilltop,39.7237034,-104.9046435,Entire home/apt,497.0,72,1
-2147483648,Villa Park,39.73318,-105.03481,Entire home/apt,72.0,131,1
-2147483648,West Highland,39.76804,-105.03445,Entire home/apt,136.0,363,2
-2147483648,Barnum,39.71854380612853,-105.0281496943244,Entire home/apt,150.0,365,2
-2147483648,Civic Center,39.73324,-104.98771,Entire home/apt,189.0,345,28
-2147483648,Washington Park West,39.70084,-104.97933,Entire home/apt,129.0,157,2
-2147483648,Berkeley,39.77190137724043,-105.04308137116394,Entire home/apt,299.0,245,1
-2147483648,DIA,39.80651,-104.76928,Entire home/apt,82.0,90,96
-2147483648,Lincoln Park,39.735016,-104.997795,Entire home/apt,42.0,299,1
-2147483648,Sloan Lake,39.74887380851724,-105.03424701412398,Private room,125.0,65,1
-2147483648,Five Points,39.760063,-105.0001978,Entire home/apt,384.0,364,1
-2147483648,Wellshire,39.66386139999999,-104.9420635,Entire home/apt,253.0,365,7
-2147483648,DIA,39.80620817278664,-104.7668732218836,Entire home/apt,81.0,205,96
-2147483648,DIA,39.80474629462119,-104.76992134959175,Entire home/apt,88.0,290,96
-2147483648,Stapleton,39.80105798503238,-104.8665007087082,Private room,86.0,144,1
-2147483648,Whittier,39.76030422200188,-104.9717855999962,Entire home/apt,150.0,4,1
-2147483648,Barnum,39.71302,-105.03853,Private room,55.0,357,2
-2147483648,University,39.68378244389229,-104.96879257589552,Entire home/apt,149.0,237,1
-2147483648,Civic Center,39.73518,-104.98809,Entire home/apt,189.0,350,28
-2147483648,Civic Center,39.73392,-104.98757,Entire home/apt,129.0,234,28
-2147483648,College View - South Platte,39.67597923701234,-105.01694279715127,Entire home/apt,151.0,363,1
-2147483648,Sunnyside,39.77293620608651,-105.02024966009648,Entire home/apt,99.0,229,1
-2147483648,Berkeley,39.78283593569567,-105.03693397581476,Entire home/apt,221.0,89,1
-2147483648,Civic Center,39.73496421477938,-104.98761686071522,Entire home/apt,146.0,313,28
-2147483648,Regis,39.78638016448207,-105.02700745452276,Entire home/apt,74.0,68,2
-2147483648,Gateway - Green Valley Ranch,39.79039528174342,-104.77868601809423,Entire home/apt,145.0,78,1
-2147483648,West Colfax,39.73604360219454,-105.05102539339634,Entire home/apt,113.0,255,1
-2147483648,Rosedale,39.67708,-104.9735,Entire home/apt,252.0,276,2
-2147483648,Berkeley,39.76969,-105.03918,Entire home/apt,410.0,339,4
-2147483648,Civic Center,39.7339,-104.98952,Entire home/apt,116.0,331,28
-2147483648,Civic Center,39.73308829103513,-104.9889359175275,Entire home/apt,167.0,315,28
-2147483648,Berkeley,39.7706862402571,-105.04028226587242,Entire home/apt,74.0,37,1
-2147483648,Five Points,39.76371,-104.992,Entire home/apt,153.0,194,12
-2147483648,Five Points,39.76388,-104.99234,Entire home/apt,169.0,183,12
-2147483648,Five Points,39.76553726501842,-104.9901582983699,Entire home/apt,169.0,239,12
-2147483648,Capitol Hill,39.73334,-104.97608,Entire home/apt,63.0,30,10
-2147483648,West Colfax,39.74516308609525,-105.03265293809814,Entire home/apt,271.0,349,1
-2147483648,East Colfax,39.74626264933912,-104.88493012375966,Private room,129.0,90,1
-2147483648,Whittier,39.7601926,-104.9712291,Entire home/apt,129.0,117,2
-2147483648,Highland,39.7639027,-105.0171853,Entire home/apt,95.0,163,1
-2147483648,Five Points,39.76194511856596,-104.99800322069638,Entire home/apt,164.0,347,1
